from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5916700;5961882;116;8116;37;24;8055;43;38;8882;44;38;8882;29;11540;25;11540;14
5916701;5961882;115;8018;37;23;7994;44;43;9345;45;39;9345;29;11498;25;11498;14
5916702;5961882;114;7960;36;23;7913;45;43;9821;46;39;9821;30;11734;26;11734;15
5916703;5961882;113;7913;37;24;8083;46;41;8329;46;43;8661;30;11839;26;11839;15
5916704;5961882;111;7796;36;23;7839;44;39;8161;44;38;8161;27;10526;25;10526;14
5916705;5961882;111;7738;37;23;7793;43;38;8496;41;37;8496;27;9959;24;9959;14
5916706;5961882;107;7514;36;23;7459;41;37;8338;38;34;8338;26;9723;23;9723;14
5916707;5961882;105;7367;35;22;7364;37;33;8052;33;26;8069;26;9643;23;9643;14
5916708;5961882;104;7253;33;21;7105;34;28;7906;31;24;7906;27;9870;24;9870;14
5916709;5961882;100;7020;33;21;7035;36;32;7980;33;25;7997;27;9166;24;9166;14
5916710;5961882;101;7100;33;21;7033;36;33;7763;33;26;7780;27;9202;24;9202;14
5916711;5961882;104;7283;33;21;7124;40;37;7946;38;34;7946;27;9201;24;9201;14
5916712;5961882;101;7090;33;21;6916;45;41;8338;44;39;8338;27;9767;24;9767;15
5916713;5961882;102;7169;34;21;7193;50;47;8775;48;41;8265;28;10665;24;10665;15
5916714;5961882;102;7157;33;21;7149;50;48;9519;48;45;9519;28;10300;23;10300;15
5916715;5961882;99;6926;34;22;6868;49;43;9256;46;41;9256;27;9977;22;9977;14
5916716;5961882;96;6720;33;21;6691;44;39;8988;44;37;8988;26;9755;22;9755;13
5916717;5961882;98;6838;35;22;6954;47;43;9017;46;41;9017;27;9912;23;9912;14
5916718;5961882;101;7035;35;22;6981;49;43;9561;48;41;9561;27;10030;23;10030;14
5916719;5961882;102;7156;35;22;7084;46;40;9342;47;38;9342;28;10580;23;10350;15
5916720;5961882;100;7005;33;21;6954;43;36;9073;42;34;9073;27;10770;23;10541;15
5916721;5961882;100;6975;33;21;6961;36;29;8588;38;27;8588;30;10628;25;7909;15
5916722;5961882;104;7258;35;22;7241;46;40;9380;47;38;9380;29;11436;24;11474;16
5916723;5961882;106;7442;36;23;7388;48;41;9469;47;39;9469;28;10716;24;10754;16
5916724;5961882;111;7794;36;23;7555;44;38;10308;47;33;10308;29;10968;25;11006;15
5916725;5961882;115;8059;38;24;8022;48;40;9757;47;37;10535;25;11667;21;11667;13
5916726;5961882;115;8063;38;24;8088;53;50;9146;50;40;10777;25;13196;21;13233;13
5916727;5961882;117;8221;38;24;8230;53;48;8985;51;46;8985;26;13484;21;13221;13
5916728;5961882;116;8112;37;24;8025;51;47;8901;49;45;8901;27;12855;22;12592;14
5916729;5961882;118;8294;38;24;8271;47;41;8944;48;42;9012;31;13160;26;12897;16
5916730;5961882;119;8335;38;24;8372;44;36;8790;45;38;8712;31;13872;25;13881;16
5916731;5961882;120;8414;38;24;8483;40;33;8582;41;35;8504;30;13604;25;13613;15
5916732;5961882;121;8474;39;25;8553;40;34;8642;41;36;8564;32;13634;27;13644;17
5916733;5961882;125;8771;40;25;8791;46;40;8876;46;41;8943;30;14071;25;14081;15
5916734;5961882;126;8854;41;26;8995;46;41;9104;46;43;9026;32;14625;26;14635;16
5916735;5961882;130;9081;42;27;9400;46;43;9970;47;43;10266;31;15021;25;15059;16
5916736;5961882;134;9378;42;27;9312;46;45;10172;48;44;10172;30;14875;25;14913;16
5916737;5961882;136;9513;43;27;9528;48;46;10276;50;45;10108;30;14949;24;14986;15
5916738;5961882;138;9666;44;28;9793;50;48;10261;51;47;10261;30;15700;24;15833;15
5916739;5961882;142;9946;45;29;10002;53;50;10460;54;50;10853;32;15688;26;15822;17
5916740;5961882;144;10058;47;30;10135;49;44;11401;54;45;11549;33;15828;26;15962;17
5916741;5961882;147;10306;49;31;10303;51;46;11766;54;48;10945;34;16229;28;16362;18
5916742;5961882;149;10415;50;32;10782;57;47;11812;57;49;10991;34;16001;27;16135;17
5916743;5961882;152;10613;51;32;11009;50;45;12086;56;46;11117;34;16247;27;16380;17
5916744;5961882;156;10928;51;32;10988;54;47;12402;57;48;11433;34;16567;28;16701;18
5916745;5961882;164;11513;52;33;11394;60;49;13131;59;52;12084;35;11775;28;11775;18
5916746;5961882;165;11560;52;33;11138;67;57;13704;70;64;14808;33;13741;27;13741;18
5916747;5961882;165;11515;53;33;11221;64;59;14969;64;60;16530;33;13980;27;13980;18
5916748;5961882;170;11926;56;35;11868;63;57;14841;64;58;16402;36;15708;30;15708;19
5916749;5961882;174;12170;56;36;12062;61;54;14891;59;55;16452;36;15468;30;15468;19
5916750;5961882;177;12418;57;36;12213;60;50;14638;58;51;15807;35;15016;28;15016;19
5916751;5961882;181;12647;59;37;12562;60;49;14830;58;50;15998;34;14617;28;14617;18
5916752;5961882;186;12987;60;38;12940;60;55;14575;60;55;16699;34;14649;28;14649;18
5916753;5961882;189;13263;62;39;13093;63;58;16996;65;60;17052;34;14627;28;14627;18
5916754;5961882;194;13571;63;40;13422;63;57;17461;63;58;17461;35;15087;29;15087;19
5916755;5961882;198;13849;64;41;13704;61;57;19318;61;57;17106;35;15137;29;15195;19
5916756;5961882;202;14135;66;42;14053;60;55;18341;60;53;16130;35;15578;29;15578;19
5916757;5961882;206;14433;68;43;14319;56;50;15853;57;49;15853;35;16215;29;16083;18
5916758;5961882;209;14648;69;44;14575;56;51;15874;57;50;15874;35;16092;29;16092;18
5916759;5961882;213;14924;70;44;14860;59;55;18377;60;54;16165;36;16507;30;16507;19
5916760;5961882;216;15121;70;45;14981;64;60;18180;63;58;16457;37;19213;31;19179;20
5916761;5961882;223;15604;74;47;15720;70;64;16845;73;68;16460;37;19047;31;19014;20
5916762;5961882;226;15850;74;47;15720;72;67;17092;74;69;17092;39;18828;31;18795;20
5916763;5961882;229;16049;74;47;15720;77;73;19449;76;72;17291;39;17248;31;17214;20
5916764;5961882;235;16449;76;48;16435;66;56;15999;75;62;18211;38;18710;31;18677;20
5916765;5961882;236;16520;77;49;16545;66;57;16070;75;56;18619;36;17842;30;17842;19
5916766;5961882;241;16846;79;50;16987;66;56;16428;75;61;18639;38;18547;31;18547;20
5916767;5961882;240;16834;80;51;17233;63;55;16571;72;58;18788;38;18496;31;18496;20
5916768;5961882;244;17109;81;51;17539;66;57;16718;75;62;18929;39;18927;32;18927;20
5916769;5961882;252;17605;81;51;17539;66;57;17211;75;55;19761;40;19211;32;19211;21
5916770;5961882;254;17789;83;52;17935;69;60;17396;78;58;19945;40;19437;32;19437;21
5916771;5961882;257;18006;85;54;18426;72;63;17612;84;66;20161;41;19935;33;19935;21
5916772;5961882;269;18862;87;55;19012;77;68;18491;87;70;21040;42;20132;34;20132;22
5916773;5961882;268;18760;86;55;18905;77;66;18389;87;69;20938;42;20072;34;20072;22
5916774;5961882;271;18974;87;55;19122;77;69;18603;87;72;21152;42;20227;35;20227;22
5916775;5961882;276;19326;89;57;19602;83;74;18954;86;72;21504;44;20383;36;20383;23
5916776;5961882;277;19384;89;57;19602;83;75;19013;86;73;21562;44;20707;36;20707;23
5916777;5961882;281;19642;94;60;20648;88;80;22570;92;77;21820;44;21013;37;21013;24
5916778;5961882;285;19925;97;62;20507;91;83;19554;97;81;22103;45;21216;38;21216;25
5916779;5961882;288;20186;98;62;21244;92;87;19815;104;89;22364;45;24575;38;24575;25
5916780;5961882;296;20690;97;61;21065;83;68;24446;85;65;20288;45;24363;38;24363;24
5916781;5961882;301;21042;99;62;21389;86;66;22836;89;66;20625;46;24747;38;24747;25
5916782;5961882;302;21123;99;62;21425;86;69;24124;91;68;21913;46;24748;39;24748;25
5916783;5961882;304;21278;100;64;21734;86;71;24279;94;70;22068;47;25073;39;25073;25
5916784;5961882;309;21603;102;64;21982;86;73;23840;97;72;21629;47;25425;40;25425;26
5916785;5961882;313;21918;104;66;22363;89;77;24156;97;77;21944;48;25879;40;25879;26
5918453;5961882;383;26814;117;74;27425;110;90;39326;117;101;27462;52;29091;47;28663;29
5918454;5961882;382;26735;112;71;26625;107;89;39248;117;100;27384;50;27754;45;27722;27
5918455;5961882;386;27021;112;71;26625;113;93;39534;122;104;27670;49;27914;44;27882;26
5918456;5961882;382;26717;113;71;26870;107;89;39229;117;100;27366;49;27518;44;27486;26
5918457;5961882;372;26073;108;68;25780;102;80;38586;107;91;26722;48;27249;43;27217;25
5918458;5961882;374;26168;110;70;26304;102;81;38681;109;92;26817;49;27425;44;27393;26
5918459;5961882;350;24492;105;66;24413;99;81;40123;103;90;25204;48;25889;43;25857;25
5918460;5961882;348;24380;104;66;24179;99;79;40011;100;88;25092;45;25523;40;25491;23
5918461;5961882;349;24454;104;66;24179;99;80;40085;100;89;25166;45;25937;40;25905;23
5918462;5961882;-1;-1;104;66;24179;-1;-1;-1;-1;-1;-1;45;25759;40;25727;23
5918463;5961882;-1;-1;101;64;23207;-1;-1;-1;-1;-1;-1;45;25951;40;25919;23
5918464;5961882;336;23544;101;64;23207;94;80;40625;97;82;23555;42;23619;38;23588;21
5918465;5961882;333;23288;100;63;23012;93;76;40369;92;79;23300;41;23421;37;23389;21
5918466;5961882;336;23486;99;63;22882;94;79;40567;97;81;23497;41;23027;36;23027;20
5918467;5961882;313;21875;95;60;21494;83;65;21886;82;58;21886;47;22583;42;22583;24
5918468;5961882;309;21634;95;60;21429;80;62;21646;82;65;22379;47;25560;42;25528;24
5918469;5961882;302;21116;92;58;20833;78;60;21485;77;63;22218;46;25363;41;25332;24
5918470;5961882;298;20869;91;57;20531;78;57;21330;74;60;22063;45;25737;40;25706;23
5918471;5961882;299;20898;92;58;20803;78;57;20928;74;60;21662;46;26010;40;25978;24
5918472;5961882;305;21349;94;59;21050;82;63;21379;82;56;21379;46;26284;41;26252;24
5918473;5961882;304;21281;97;61;21650;85;66;21558;82;59;21558;48;26733;42;26701;26
5918474;5961882;293;20516;97;61;21650;87;70;21367;84;64;21367;48;26998;42;26966;26
5918475;5961882;292;20423;91;57;19934;87;70;20555;86;63;20555;46;23529;40;23497;24
5918476;5961882;281;19685;91;57;19934;92;79;21447;101;82;21918;46;23572;41;23540;24
5918477;5961882;278;19483;90;57;19272;92;76;21246;93;77;19826;46;22588;40;22588;24
5918478;5961882;275;19254;90;57;19159;88;73;21017;93;74;19597;46;-1;40;-1;24
5918479;5961882;274;19196;89;56;19024;84;65;20430;91;80;20161;45;21716;40;21716;23
5918480;5961882;270;18886;87;55;18739;83;60;20121;88;75;23827;44;21440;39;21440;23
5918481;5961882;266;18610;86;54;18526;80;56;20095;86;71;23801;43;21197;38;21197;22
5918482;5961882;262;18328;83;53;18109;73;51;19750;84;66;23456;42;20842;37;20842;22
5918483;5961882;265;18538;87;55;18716;82;56;20103;86;71;23810;44;21385;39;21385;23
5918484;5961882;257;17990;88;56;18884;80;54;19708;86;69;23414;44;21020;39;21020;23
5918485;5961882;252;17633;84;54;17782;81;62;20273;85;77;23979;44;21524;38;21524;23
5918486;5961882;248;17341;85;54;17812;81;64;20416;83;75;19380;44;24827;39;24795;23
5918487;5961882;249;17429;85;54;17856;83;69;20756;85;76;19468;44;24425;39;24393;23
5918488;5961882;245;17180;80;51;16951;78;63;20530;81;68;19098;44;24202;38;24170;22
5918489;5961882;242;16966;79;50;16748;76;60;20316;79;65;18884;43;23958;38;23926;22
5918490;5961882;239;16716;78;49;16465;75;56;20050;78;63;18740;43;23446;38;23414;22
5918491;5961882;233;16317;76;48;16297;69;57;19759;68;59;19759;43;23279;38;23279;22
5918492;5961882;228;15972;76;48;15897;63;54;20170;64;58;17986;45;23530;40;23530;23
5918493;5961882;224;15649;73;47;15543;61;49;19823;59;50;19823;44;23112;39;23112;22
5918494;5961882;220;15375;73;46;15295;58;51;17399;58;49;17399;45;23105;39;23105;22
5918495;5961882;219;15352;75;48;15647;64;54;17710;63;54;17710;45;23723;39;23723;22
5918496;5961882;212;14853;74;47;15415;65;55;17279;63;55;17279;47;24109;41;24109;24
5918497;5961882;212;14871;70;44;14558;65;56;17296;64;56;17296;44;24107;38;24107;22
5918498;5961882;216;15150;69;44;14153;68;60;17576;69;60;17576;44;24375;38;24375;22
5918499;5961882;197;13783;67;42;13886;58;49;16068;57;48;16068;43;17944;38;17860;22
5918500;5961882;199;13963;65;41;13436;60;50;16167;59;49;16167;43;17573;38;17489;22
5918501;5961882;189;13196;63;40;13052;57;48;15447;57;48;15447;42;17012;36;16929;21
5918502;5961882;187;13103;63;40;12966;59;50;15594;60;50;15594;41;17061;35;16978;21
5918503;5961882;183;12817;64;41;12697;64;58;15546;67;56;15546;40;17081;35;16998;21
5918504;5961882;179;12554;63;40;12286;65;55;15464;64;55;15464;41;16909;36;16826;21
5918505;5961882;177;12358;62;40;12079;65;57;13726;66;51;13726;40;16957;35;17813;21
5918506;5961882;172;12049;62;39;12004;65;55;13858;65;51;13858;39;17492;34;17492;20
5918507;5961882;169;11856;59;37;11768;62;55;12894;63;52;12894;38;17153;33;17153;19
5918508;5961882;168;11754;58;37;11633;62;50;12548;61;47;12548;38;17033;33;17033;19
5918509;5961882;170;11912;59;37;11837;63;52;12717;63;49;12717;38;17216;33;17216;20
5918510;5961882;167;11694;60;38;12137;71;63;15470;71;63;15428;39;17630;34;17630;20
5918511;5961882;164;11460;63;40;12663;72;65;13046;72;65;13046;40;15697;35;15697;21
5918512;5961882;160;11229;54;34;11123;68;62;12875;69;62;12875;39;15409;34;15409;20
5918513;5961882;159;11114;49;31;10429;69;60;11956;69;62;11956;38;15080;34;15080;20
5918514;5961882;151;10560;49;31;10429;62;53;12443;66;54;11402;38;14840;34;14840;20
5918515;5961882;149;10439;49;31;10339;59;50;12237;65;51;11196;37;14648;33;14648;20
5918516;5961882;147;10280;49;31;10399;56;51;11558;60;48;10973;37;14430;33;14430;19
5918517;5961882;145;10160;47;30;10030;59;50;12213;61;51;11172;36;13968;32;13968;19
5918518;5961882;142;9919;48;30;9880;61;55;9915;62;55;11453;36;14080;32;14080;19
5918519;5961882;137;9599;45;28;9489;60;49;9568;62;49;11947;34;13441;30;13441;18
5918520;5961882;132;9260;43;27;9183;54;42;8996;55;50;9733;32;12836;28;13578;16
5918521;5961882;129;9011;41;26;8934;50;39;8747;53;46;9484;32;12591;28;12722;16
5918522;5961882;124;8714;40;25;8533;43;36;8454;47;41;9094;31;12239;27;12370;15
5918523;5961882;123;8592;39;25;8497;43;38;8876;44;38;8876;30;12085;26;12216;15
5918524;5961882;118;8272;39;25;8479;40;36;8706;42;35;8706;29;11741;25;11741;15
5918525;5961882;115;8060;37;23;8050;39;35;8054;38;33;8054;28;11211;25;11211;14
5918526;5961882;112;7838;36;23;7806;40;36;8176;42;34;8176;28;10985;24;10985;14
5918527;5961882;112;7814;36;23;7903;41;36;8238;42;35;8238;29;11363;25;11363;14
5918528;5961882;109;7611;34;22;7466;43;38;8457;44;38;8457;30;11221;26;11221;15
5918529;5961882;109;7630;34;22;7530;46;41;8659;45;41;8659;29;10711;26;10711;15
5918530;5961882;107;7522;35;23;7549;43;40;8359;41;39;8359;28;10307;25;10307;15
5918531;5961882;107;7474;35;22;7450;41;34;7816;40;37;8235;27;9837;24;9837;14
5918532;5961882;106;7394;35;22;7360;39;33;7771;37;32;7771;27;10003;24;10003;14
5918533;5961882;101;7081;34;22;7085;38;34;7849;35;27;7866;26;9272;24;9272;14
5918534;5961882;101;7047;33;21;7003;33;28;7579;31;23;7579;27;10164;24;10164;14
5918535;5961882;98;6870;32;21;6791;29;25;7299;26;19;7299;28;10141;25;10141;15
5918536;5961882;97;6812;32;21;6946;35;31;7653;33;24;7670;26;8715;24;8715;14
5918537;5961882;100;6995;32;20;6898;39;36;7975;37;29;7992;26;8889;23;8889;14
5918538;5961882;98;6877;33;21;6787;43;40;8070;44;40;8053;25;9913;22;9913;13
5918539;5961882;101;7082;31;20;6668;47;44;8528;46;42;8528;29;10540;24;10540;15
5918540;5961882;98;6849;32;20;6835;47;39;7661;45;36;7967;28;10291;24;10291;15
5918541;5961882;96;6750;33;21;6711;47;43;9002;46;41;9002;28;10086;23;10086;14
5918542;5961882;93;6528;33;21;6576;43;37;8444;42;37;8721;25;9497;22;9497;13
5918543;5961882;96;6748;33;21;6690;46;42;8927;46;40;8927;26;9612;22;9612;13
5918544;5961882;96;6748;33;21;6735;49;45;8914;47;41;7631;24;9430;20;9467;12
5918545;5961882;99;6897;33;21;6859;46;40;9400;47;38;9400;24;9661;20;9698;12
5918546;5961882;97;6804;32;21;6784;46;40;9346;47;38;9346;26;10006;22;10044;15
5918547;5961882;98;6873;33;21;6860;50;44;9625;51;42;9625;28;7670;24;7670;14
5918548;5961882;100;6976;33;21;6922;50;44;9634;51;45;8288;27;10800;23;10838;15
5918549;5961882;102;7163;34;22;7107;50;43;9572;49;41;8022;28;11045;23;11083;15
5918550;5961882;105;7333;36;23;7389;50;44;7660;50;41;7971;29;11439;24;11476;15
5918551;5961882;109;7620;36;23;7588;52;49;8478;51;47;8478;29;11557;24;11595;15
5918552;5961882;109;7657;36;23;7691;52;46;8523;51;44;8523;28;11823;23;11860;14
5918553;5961882;114;7972;36;23;7948;49;43;8656;49;41;8656;28;12670;23;12708;15
5918554;5961882;113;7916;38;24;8078;48;44;8718;46;42;8718;26;12898;22;12635;14
5918555;5961882;114;7977;38;24;8400;44;38;8893;45;40;8815;27;12899;22;12636;14
5918556;5961882;117;8175;37;24;8275;40;34;8626;41;36;8548;27;13985;22;13995;14
5918557;5961882;118;8227;38;24;8300;36;31;8209;37;32;8276;29;13471;24;13480;15
5918558;5961882;118;8257;37;24;8303;38;33;8362;39;34;8430;32;13244;26;13281;16
5918559;5961882;121;8477;39;25;8516;44;37;8856;43;41;9801;31;13656;25;13694;16
5918560;5961882;125;8717;40;25;8786;45;41;8941;47;42;9009;30;15127;25;15164;16
5918561;5961882;128;8946;40;26;8968;47;45;10178;48;44;10610;31;14898;25;14935;16
5918562;5961882;132;9209;41;26;9224;44;43;9752;45;40;9929;30;14638;24;14675;15
5918563;5961882;132;9230;43;27;9337;44;40;10482;45;41;9825;30;14621;24;14735;15
5918564;5961882;135;9485;44;28;9593;48;46;10149;50;45;10149;30;14955;25;15088;16
5918565;5961882;138;9679;45;29;9701;50;46;10160;52;44;10160;31;15297;25;15430;16
5918566;5961882;140;9813;46;29;9950;50;48;10554;52;46;10554;32;15578;26;15712;17
5918567;5961882;144;10080;48;31;10230;55;48;12176;56;49;14782;33;15736;26;15870;17
5918568;5961882;148;10376;49;31;10345;51;46;11767;55;48;10946;33;16046;27;16180;17
5918569;5961882;153;10730;50;32;10794;56;46;12342;58;49;11296;34;16416;27;16549;17
5918570;5961882;161;11273;52;33;11104;64;54;13474;63;57;12427;34;11435;27;11435;18
5918571;5961882;158;11072;50;32;10683;68;62;14070;69;62;16478;34;11696;27;11696;18
5918572;5961882;159;11116;53;33;11214;67;60;13958;67;63;16743;33;13577;27;13577;18
5918573;5961882;166;11622;53;33;11214;63;57;16769;59;56;16162;33;15990;27;15990;18
5918574;5961882;168;11760;55;35;11672;60;53;14581;59;54;16142;36;15671;30;15671;19
5918575;5961882;172;12044;56;36;11943;58;50;14326;57;50;15494;36;15496;29;15496;19
5918576;5961882;179;12531;58;37;12366;59;51;14710;58;52;15878;36;14984;30;14984;19
5918577;5961882;179;12533;59;37;12494;57;51;17151;59;54;16755;36;15146;30;15146;19
5918578;5961882;183;12807;60;38;12792;55;50;14239;59;54;14239;36;15072;29;15072;19
5918579;5961882;187;13086;61;39;13025;60;54;14484;61;53;18318;35;14999;29;14999;19
5918580;5961882;191;13389;62;39;13219;61;56;15122;61;58;14474;35;15326;29;15326;19
5918581;5961882;196;13715;64;41;13651;58;56;15680;59;54;15662;36;15489;30;15485;20
5918582;5961882;202;14171;66;42;13867;57;52;15711;58;52;15711;36;15523;30;15582;19
5918583;5961882;204;14280;67;42;14148;54;49;15466;55;49;15466;35;16116;29;16175;19
5918584;5961882;207;14497;68;43;14474;55;51;15651;58;51;15651;37;16599;30;16657;20
5918585;5961882;211;14800;69;44;14757;58;55;15648;59;55;15648;36;16611;30;16669;19
5918586;5961882;223;15596;72;45;15185;70;63;16837;73;68;16452;38;19445;31;19412;20
5918587;5961882;225;15753;74;47;15720;71;66;16994;74;67;18163;38;18889;31;18856;20
5918588;5961882;227;15908;74;47;15720;71;64;16531;75;70;19308;38;18562;31;18528;20
5918589;5961882;231;16142;76;48;16283;71;61;16327;76;60;18877;38;18402;31;18368;20
5918590;5961882;231;16165;76;48;16331;61;52;15715;69;56;17932;38;18282;31;18249;20
5918591;5961882;231;16193;77;49;16543;70;62;16844;75;59;19393;37;17930;30;17889;20
5918592;5961882;235;16442;79;50;16952;66;58;16578;75;56;19127;37;18572;30;18572;19
5918593;5961882;240;16832;80;51;17206;66;58;16568;75;56;19117;39;18573;32;18573;20
5918594;5961882;246;17224;81;51;17404;72;63;16960;84;66;19509;39;19048;31;19048;20
5918595;5961882;249;17428;82;52;17582;77;66;17164;87;69;19713;40;19425;32;19425;21
5918596;5961882;259;18149;82;52;17744;74;65;17755;87;68;20304;40;19627;32;19627;21
5918597;5961882;259;18128;85;54;18426;73;65;17735;87;68;20284;41;19883;33;19883;21
5918598;5961882;273;19099;86;55;18905;79;71;18728;87;74;21277;42;20339;34;20339;22
5918599;5961882;272;19068;86;55;18905;78;71;18696;87;73;21245;42;20318;34;20318;22
5918600;5961882;290;20283;92;58;20261;95;77;19824;105;80;22030;43;20364;36;20364;24
5918601;5961882;288;20145;92;58;20261;94;75;19686;105;78;21891;43;21767;36;21767;24
5918602;5961882;280;19610;92;58;20261;88;79;22538;92;76;21788;43;20947;36;20947;24
5918603;5961882;301;21035;93;59;20568;105;88;20576;110;91;22782;44;21262;37;21262;25
5918604;5961882;300;20980;97;62;20507;105;87;20521;110;90;22726;45;21443;38;21443;25
5918605;5961882;290;20312;97;62;20507;94;88;19940;106;91;22489;45;21630;38;21630;25
5918606;5961882;310;21709;97;61;21065;118;98;22266;121;100;23456;45;24658;38;24658;24
5918607;5961882;306;21436;98;62;21342;86;71;23231;97;73;22285;45;24784;38;24784;25
5918608;5961882;307;21470;102;65;22047;86;72;23264;97;74;22318;47;25393;40;25393;26
5918609;5961882;307;21511;103;66;22355;86;73;23305;97;75;22359;48;25046;41;25046;26
5920278;5961882;394;27611;117;74;27425;123;102;40123;131;113;28260;51;28730;46;28698;28
5920279;5961882;387;27078;117;74;27425;113;94;39591;122;105;27727;51;28424;46;28392;28
5920280;5961882;383;26811;111;70;26468;110;90;39323;117;101;27460;49;27989;44;27957;26
5920281;5961882;379;26536;111;70;26468;105;86;39049;114;97;27185;49;27667;44;27636;26
5920282;5961882;375;26282;110;70;26296;102;83;38795;110;94;26931;49;27405;44;27373;26
5920283;5961882;377;26388;108;68;25780;102;84;38901;110;95;27037;48;26552;43;26520;25
5920284;5961882;380;26582;105;66;24413;105;87;39094;114;98;27230;48;26046;43;26014;25
5920285;5961882;-1;-1;104;66;24179;-1;-1;-1;-1;-1;-1;45;25770;40;25738;23
5920286;5961882;-1;-1;104;66;24179;-1;-1;-1;-1;-1;-1;45;25899;40;25867;23
5920287;5961882;-1;-1;104;66;24179;-1;-1;-1;-1;-1;-1;45;26338;40;26306;23
5920288;5961882;-1;-1;101;64;23207;-1;-1;-1;-1;-1;-1;45;26708;40;26676;23
5920289;5961882;339;23697;101;64;23207;95;82;40778;97;84;23708;42;23577;38;23545;21
5920290;5961882;335;23469;101;64;23207;94;79;40550;95;81;23480;42;23417;38;23385;21
5920291;5961882;336;23500;101;64;23194;94;79;40581;97;82;23511;42;22652;38;22620;21
5920292;5961882;339;23698;97;61;21965;95;82;40779;97;84;23709;43;22678;38;22678;22
5920293;5961882;306;21389;93;59;21104;84;67;22029;83;60;22029;47;25552;42;25520;25
5920294;5961882;302;21116;92;58;20913;82;64;21756;82;57;21756;46;25578;41;25546;24
5920295;5961882;296;20729;91;57;20570;74;54;20741;70;57;21475;45;25852;40;25820;24
5920296;5961882;294;20565;90;57;20303;77;56;20870;74;59;21603;44;23313;39;23281;23
5920297;5961882;293;20526;90;57;20470;78;59;20553;77;63;21286;45;23685;40;23653;23
5920298;5961882;293;20532;90;57;20470;85;65;20958;82;59;20958;45;26754;40;26722;23
5920299;5961882;293;20525;91;57;19934;87;70;21358;84;64;21358;46;23237;40;23205;24
5920300;5961882;291;20369;91;57;19934;87;69;20502;83;62;20502;46;23308;40;23276;24
5920301;5961882;291;20372;91;57;19934;87;69;20505;83;62;20505;46;23569;41;23537;24
5920302;5961882;277;19423;90;57;19154;89;75;21186;93;77;19765;46;21472;40;21472;24
5920303;5961882;273;19112;90;57;19154;88;71;20874;91;72;19454;46;-1;40;-1;24
5920304;5961882;270;18881;91;58;19219;84;68;20644;89;69;19224;46;21982;40;21982;24
5920305;5961882;269;18849;87;55;18666;84;66;20561;89;79;19054;44;21334;38;21334;22
5920306;5961882;265;18529;85;54;18411;80;55;19764;86;70;23470;43;21001;38;21001;22
5920307;5961882;263;18432;83;53;18031;77;54;19667;86;68;23373;42;20734;37;20734;22
5920308;5961882;257;17972;82;52;17877;71;50;19409;83;64;23115;42;20617;37;20617;21
5920309;5961882;262;18315;86;54;18335;80;55;19767;86;70;23473;43;21102;38;21102;22
5920310;5961882;247;17304;86;54;18303;81;66;19325;86;75;19343;43;20383;38;20383;22
5920311;5961882;244;17066;87;55;18269;78;63;19087;85;76;18313;43;25009;38;24977;22
5920312;5961882;246;17213;88;56;18420;79;65;19234;85;73;19252;44;24610;39;24578;23
5920313;5961882;243;17031;88;56;18420;78;62;19052;80;68;19070;44;24285;38;24253;22
5920314;5961882;244;17056;76;48;16128;79;63;19076;80;68;19095;41;22258;36;22226;21
5920315;5961882;239;16725;76;48;16081;72;61;20037;79;68;18738;41;22463;36;22431;21
5920316;5961882;232;16229;76;48;16187;69;55;19630;69;57;19630;45;23288;39;23288;23
5920317;5961882;227;15886;76;48;15848;63;54;20155;65;55;20155;45;23638;40;23638;23
5920318;5961882;225;15780;74;47;15651;61;51;19718;63;55;17793;46;23364;40;23364;23
5920319;5961882;218;15271;73;46;15156;64;54;17741;63;54;17741;45;23453;40;23453;23
5920320;5961882;213;14943;71;45;14845;61;52;16983;59;51;16983;45;23451;38;23451;22
5920321;5961882;210;14695;71;45;14639;61;51;16956;59;51;16956;45;23741;38;23741;22
5920322;5961882;206;14439;69;44;14331;58;50;16474;58;49;16474;44;18434;38;18351;22
5920323;5961882;202;14129;67;43;14074;59;50;16515;58;49;16515;43;18115;38;18032;22
5920324;5961882;199;13930;66;42;13782;57;48;16005;57;47;16005;43;18019;37;17936;22
5920325;5961882;192;13438;67;42;13809;63;53;16139;64;53;16139;43;17863;37;17780;22
5920326;5961882;185;12919;62;39;12780;61;56;14806;59;54;14806;40;16855;35;16772;20
5920327;5961882;183;12803;62;39;12760;61;54;14708;58;52;14708;40;16746;34;16663;20
5920328;5961882;183;12792;62;39;12743;63;58;14969;64;56;14969;40;16925;35;16842;21
5920329;5961882;181;12649;61;39;12452;65;57;13428;64;53;13428;40;16693;35;16610;20
5920330;5961882;173;12119;61;39;12017;63;54;13446;63;47;13446;40;16658;35;16575;20
5920331;5961882;168;11766;60;38;11659;63;56;13690;63;49;13690;39;17371;34;17371;20
5920332;5961882;166;11645;58;37;11525;61;55;12895;61;51;14095;38;17086;33;17086;19
5920333;5961882;164;11470;57;36;11390;61;51;12638;58;48;12638;37;16874;32;16874;19
5920334;5961882;165;11568;57;36;11384;63;55;12410;64;55;12410;37;16729;32;16729;19
5920335;5961882;168;11763;54;35;11024;66;58;12633;65;59;12621;38;16235;34;16851;20
