from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5836920;5967140;312;21850;101;64;22075;102;93;32938;110;89;38009;49;26259;43;26259;26
5836921;5967140;316;22133;108;68;23441;105;93;34593;108;93;34593;49;26641;44;26641;27
5836922;5967140;328;22926;106;67;23050;104;89;34331;103;89;34331;50;26901;44;26901;27
5836923;5967140;329;22999;108;68;23438;106;90;34403;106;90;34403;51;27228;45;27228;27
5836924;5967140;311;21766;99;63;21922;89;82;33231;95;78;33231;49;25487;43;25487;26
5836925;5967140;323;22644;99;63;21922;100;86;34089;101;86;34089;51;26123;45;26123;27
5836926;5967140;325;22733;101;64;22650;101;87;34178;103;87;34178;51;26419;45;26419;26
5836927;5967140;331;23138;101;64;22650;108;93;34583;109;93;34583;51;26831;46;26831;27
5836928;5967140;334;23399;115;73;24908;108;96;34844;112;96;34844;51;30059;46;28283;27
5836929;5967140;339;23724;114;72;24924;113;101;35169;113;101;35169;55;30143;49;28367;29
5836930;5967140;360;25169;114;72;24924;116;104;36534;117;102;40320;55;30484;49;28708;29
5836931;5967140;357;25010;114;72;24924;116;102;36375;116;100;40161;55;30571;49;28794;29
5836932;5967140;361;25294;113;72;24768;118;106;36659;119;104;40445;55;31038;49;29261;29
5836933;5967140;347;24297;106;67;23776;110;100;38717;110;91;37679;50;27110;45;27110;27
5836934;5967140;345;24150;106;67;23776;108;98;38570;110;89;37533;50;26964;45;26964;27
5836935;5967140;334;23409;106;67;23776;105;89;37984;109;92;39026;50;26755;45;26755;27
5836936;5967140;331;23176;105;66;23382;99;86;37751;105;89;38793;49;26450;44;26450;27
5836937;5967140;331;23201;104;66;23183;107;93;38769;109;89;38813;50;26479;45;26479;27
5836938;5967140;333;23304;104;66;23180;107;94;38872;110;91;38916;50;26644;45;26644;27
5836939;5967140;334;23390;106;67;23650;104;90;44287;110;84;39288;49;26940;44;26940;27
5836940;5967140;340;23795;106;67;23543;107;87;44129;113;85;39360;50;26811;45;26811;27
5836941;5967140;341;23892;108;68;24103;109;90;44352;116;88;39582;51;27392;45;27367;28
5836961;5967140;401;28092;122;77;27312;103;92;34974;109;93;36458;50;28624;43;28624;26
5836962;5967140;397;27758;126;80;27928;98;88;34641;103;86;34641;50;28795;43;28795;26
5836963;5967140;393;27530;126;80;27611;97;89;34754;101;87;34754;52;31192;45;31192;27
5836964;5967140;393;27490;126;80;27609;97;89;33535;100;95;34158;52;31146;45;31146;27
5836965;5967140;399;27937;129;81;29007;97;86;33355;100;92;33979;52;30986;45;30986;27
5836966;5967140;409;28603;131;83;29323;92;87;36509;93;85;39061;53;30481;45;30481;27
5836967;5967140;407;28500;132;84;28950;92;84;36315;91;82;36315;53;31010;45;31010;28
5836968;5967140;413;28930;131;83;28822;87;79;38031;86;77;38031;53;30556;45;30556;28
5836969;5967140;404;28253;130;82;28608;84;79;33940;85;78;36947;53;31436;46;31436;28
5836970;5967140;404;28267;129;81;28378;81;79;36795;84;75;36727;55;31240;47;31240;28
5836971;5967140;409;28604;133;84;28750;83;75;33939;83;78;36746;57;35124;50;35124;30
5836972;5967140;412;28860;135;85;29240;82;80;36311;82;76;36243;57;35008;49;35387;30
5836973;5967140;415;29083;135;86;29285;83;79;36298;84;75;36230;57;34959;49;34959;30
5836974;5967140;422;29525;137;87;29802;84;75;35804;83;71;35736;56;34746;49;34821;30
5836975;5967140;422;29563;137;87;29722;79;70;35137;78;66;35069;54;34226;47;34226;28
5836976;5967140;427;29875;138;87;30294;79;68;34012;76;65;33944;53;33675;47;33675;28
5836977;5967140;431;30136;138;87;30400;79;66;34018;76;63;33950;53;33633;47;33633;28
5836978;5967140;437;30605;140;88;30729;84;73;34308;82;70;34240;51;33294;45;33294;27
5836979;5967140;443;31042;141;89;31141;84;68;34662;83;70;34662;53;33862;47;34159;28
5836980;5967140;443;31016;142;90;31236;81;66;34492;82;68;34492;54;34248;48;34248;29
5836981;5967140;447;31322;143;90;31473;84;68;34654;85;70;34654;54;34380;48;34380;29
5836982;5967140;451;31584;141;89;31763;85;68;35146;85;70;35146;55;34787;49;34787;29
5836983;5967140;454;31815;141;90;31992;82;70;35333;85;72;35333;56;35000;49;35000;30
5836984;5967140;458;32058;142;90;32203;85;74;35606;90;76;35606;57;35292;50;35292;30
5836985;5967140;462;32305;144;91;32625;87;73;35907;90;80;37446;58;35655;51;35655;31
5836986;5967140;468;32726;146;92;33008;91;76;36456;90;77;36598;59;35746;52;35746;31
5836987;5967140;465;32558;145;92;32794;90;72;36153;90;79;36756;59;35882;52;35882;32
5836988;5967140;469;32806;143;90;33082;95;71;36359;95;86;39072;59;36633;52;36633;32
5838750;5967140;360;25187;99;63;25127;141;120;39683;138;121;33010;48;29903;43;29908;30
5838751;5967140;355;24835;98;62;24922;132;121;39331;138;116;32657;48;29595;42;29600;29
5838752;5967140;352;24670;97;61;24648;132;118;39166;134;113;32493;47;29460;42;29465;29
5838753;5967140;350;24534;97;61;24648;132;116;39030;133;111;32356;47;29283;42;29288;29
5838754;5967140;347;24257;94;60;23913;130;112;38753;131;107;32079;48;29058;43;29063;30
5838755;5967140;343;24036;94;60;23913;120;105;26100;131;104;31858;48;28563;43;28568;30
5838756;5967140;342;23913;94;60;23880;117;103;25976;127;102;31735;48;28653;43;28658;30
5838757;5967140;345;24137;95;60;24120;120;107;26201;131;106;31960;48;28949;43;28954;30
5838758;5967140;340;23792;94;60;23926;117;102;25855;127;101;31614;48;28644;43;28648;30
5838759;5967140;340;23826;94;59;23726;117;102;25890;127;101;31648;47;28622;42;28627;29
5838760;5967140;335;23436;92;58;23168;108;96;37898;120;90;31224;46;27783;41;27788;28
5838761;5967140;334;23405;93;59;23485;108;96;37866;120;90;31193;46;28372;41;28377;28
5838762;5967140;340;23772;93;59;23485;108;97;38946;120;92;32272;46;28806;41;28811;28
5838763;5967140;339;23716;101;64;23872;114;105;37500;122;100;30826;46;29096;41;29101;28
5838764;5967140;335;23458;101;64;23872;111;102;37243;122;97;30569;46;29115;41;26569;28
5838765;5967140;336;23491;101;64;23872;114;102;37275;122;97;30602;46;35025;41;40166;27
5838766;5967140;339;23716;98;62;23440;114;105;37500;122;100;30826;46;34900;40;40041;27
5838767;5967140;326;22839;99;63;22984;124;115;36412;125;110;29738;46;29578;40;25731;27
5838768;5967140;323;22632;99;63;22984;121;112;36205;123;107;29531;46;29636;40;25789;27
5838769;5967140;322;22562;99;63;22984;120;106;25500;123;106;29461;46;29772;40;25926;27
5838770;5967140;322;22560;99;63;22984;120;106;25498;123;106;29460;47;26740;41;26711;27
5838771;5967140;322;22531;89;56;21896;117;106;25469;123;105;29430;47;25251;41;25222;27
5838772;5967140;316;22153;89;56;21896;105;85;28670;107;96;30315;47;24669;41;24640;27
5838773;5967140;313;21930;89;56;21896;103;82;28448;106;93;30092;47;24848;41;24819;27
5838774;5967140;309;21610;88;56;21745;98;77;28139;101;88;29784;47;24683;41;24654;27
5838775;5967140;320;22380;88;56;21678;105;84;28892;111;95;30536;47;24843;41;24815;27
5838776;5967140;328;22970;95;60;22928;110;95;25172;113;103;28916;51;25895;44;25866;30
5838777;5967140;311;21791;91;57;21854;93;78;23992;98;86;27737;48;24857;42;24828;28
5838778;5967140;314;21953;90;57;21816;93;80;24155;101;88;27899;48;25158;42;25130;28
5838779;5967140;317;22166;94;59;22514;101;83;24367;104;91;28112;48;25262;42;25233;28
5838780;5967140;324;22650;127;80;26001;125;108;41820;138;112;38404;50;25997;44;25968;30
5838781;5967140;320;22401;127;80;26001;123;105;41571;131;109;38155;57;34206;51;33867;31
5838782;5967140;316;22147;124;79;25760;123;101;41318;128;105;37902;56;34038;50;33699;31
5838783;5967140;315;22049;123;78;25716;120;100;41220;128;104;37804;56;34145;50;33806;31
5838784;5967140;319;22328;124;79;25859;123;104;41498;128;108;38082;54;31501;48;31501;30
5838785;5967140;329;23020;116;74;24525;120;96;40241;129;100;36825;54;31245;48;31245;30
5838786;5967140;325;22785;115;73;24391;114;92;40006;129;96;36590;53;31281;47;31281;29
5838787;5967140;325;22726;112;71;23916;112;91;39947;129;95;36531;53;31631;47;31631;29
5838788;5967140;325;22744;112;71;23941;114;92;39965;129;96;36549;53;32105;47;32105;28
5838789;5967140;327;22900;108;69;22963;107;88;38985;129;92;35569;51;27899;45;31093;27
5838790;5967140;324;22669;108;68;22820;105;85;38790;124;89;35373;50;27421;44;30615;26
5838791;5967140;320;22407;106;67;22336;105;83;38234;113;87;34818;50;27123;44;30317;26
5838792;5967140;318;22243;106;67;22336;105;83;38224;113;87;34808;50;27219;44;30413;26
5838793;5967140;315;22049;106;67;22230;105;84;38062;114;88;34646;49;26789;44;29983;26
5838794;5967140;311;21750;104;66;21731;105;87;37593;114;91;34177;49;26527;43;29721;26
5838795;5967140;308;21539;104;66;21731;103;84;37383;112;88;33967;48;26403;42;29597;25
5838796;5967140;303;21213;101;64;21043;101;85;37114;112;89;33698;48;25931;42;29125;25
5838797;5967140;293;20528;101;64;21043;104;88;33612;106;88;33612;48;25776;42;28970;25
5838798;5967140;299;20964;101;64;21270;101;86;33245;104;86;33245;47;25963;41;25713;25
5838799;5967140;301;21039;98;62;21292;101;85;32902;103;85;32902;47;25231;41;25231;25
5838800;5967140;297;20769;97;62;20946;101;86;32968;102;86;32968;46;24980;41;24980;24
5838801;5967140;304;21248;96;61;21141;101;85;32336;102;85;32336;47;25218;42;25218;25
5838802;5967140;303;21233;97;62;21493;101;84;32321;102;84;32321;47;25750;42;25750;25
5838803;5967140;309;21595;98;62;21593;104;90;32683;111;86;37754;48;26105;43;26105;26
5838804;5967140;313;21915;101;64;21791;105;94;33003;110;90;38074;48;26500;43;26500;26
5838805;5967140;316;22128;109;69;23674;105;97;33215;110;93;38286;50;26884;44;26884;27
5838806;5967140;335;23441;108;68;23438;108;96;34846;112;96;34846;51;27026;45;27026;28
5838807;5967140;332;23272;98;62;21845;108;94;34677;110;94;34677;51;27310;45;27310;28
5838808;5967140;308;21557;98;62;21831;89;78;32982;95;78;32982;49;25159;43;25159;25
5838809;5967140;313;21889;99;63;21922;96;83;33314;100;83;33314;50;25640;44;25640;26
5838810;5967140;316;22098;101;64;22650;98;86;33524;101;86;33524;50;25731;44;25731;26
5838811;5967140;335;23463;101;64;22650;108;97;34909;112;97;34909;51;26117;45;26117;26
5838812;5967140;336;23532;101;64;22650;109;98;34977;112;98;34977;51;25504;46;25504;27
5838813;5967140;340;23778;100;64;21896;116;102;35223;113;102;35223;55;25525;49;25525;29
5838814;5967140;358;25039;118;75;25919;119;108;36797;120;106;40583;55;30528;49;28752;30
5838815;5967140;354;24750;118;75;25919;118;106;36617;119;103;40403;56;30719;49;28942;30
5838816;5967140;355;24867;118;75;25919;121;109;36877;120;107;40663;56;31085;49;29309;30
5838817;5967140;347;24258;106;67;23776;119;107;39775;123;104;39874;50;27242;45;27242;27
5838818;5967140;338;23675;106;67;23776;111;99;39192;110;96;39292;50;27102;45;27102;27
5838819;5967140;338;23663;106;67;23776;108;93;38237;109;88;37184;50;26807;45;26807;27
5838820;5967140;327;22887;103;65;22836;99;87;38404;105;85;38504;49;26200;44;26200;27
5838821;5967140;327;22878;103;65;22836;101;88;38446;109;85;38490;49;26199;44;26199;27
5838822;5967140;328;22968;103;65;22864;103;89;38536;109;86;38580;49;26186;44;26186;27
5838823;5967140;331;23142;104;66;23229;104;87;44608;108;85;39381;49;26431;44;26431;27
5838824;5967140;336;23495;107;68;24019;106;94;45398;110;87;39498;50;27471;45;27445;27
5838825;5967140;338;23674;107;68;24019;114;99;44360;113;93;39937;52;27055;46;27029;28
5838826;5967140;339;23717;109;69;24572;121;109;39894;121;103;40640;52;27125;47;27125;29
5838843;5967140;379;26561;121;76;26859;91;77;33900;91;75;33900;50;28369;43;28369;25
5838844;5967140;383;26802;121;77;26856;96;86;34547;98;84;34547;53;28456;46;28109;27
5838845;5967140;405;28378;121;77;26856;113;99;36744;113;97;36744;53;28099;46;28099;27
5838846;5967140;401;28093;126;80;27928;103;92;34976;109;93;36460;53;28846;46;28846;27
5838847;5967140;389;27232;126;80;27552;100;91;33688;101;96;36619;52;31267;45;31267;27
5838848;5967140;394;27579;126;80;27552;97;87;33406;100;93;34029;52;31044;45;31044;27
5838849;5967140;396;27736;131;83;28295;95;83;33103;96;88;33726;57;30723;49;30723;29
5838850;5967140;400;28026;131;83;28295;91;86;33565;93;86;33565;57;30522;49;30522;29
5838851;5967140;405;28379;131;83;28295;92;88;36612;93;87;39164;57;30334;49;30334;29
5838852;5967140;399;27962;127;81;28028;89;81;33228;89;81;33228;57;29982;49;29982;29
5838853;5967140;400;28022;128;81;28140;81;77;32900;83;77;32900;55;30184;47;30184;29
5838854;5967140;407;28478;132;83;28548;87;81;37017;86;79;37017;58;31580;51;31580;31
5838855;5967140;406;28433;132;84;28587;87;80;33130;87;80;33130;58;35403;50;35403;30
5838856;5967140;411;28743;134;85;29005;83;78;36413;84;78;36481;58;35355;50;35355;30
5838857;5967140;414;29005;135;85;29245;84;79;35577;86;76;35508;58;35298;50;35298;30
5838858;5967140;417;29170;135;85;29403;84;71;35074;82;70;35074;55;34503;49;34503;29
5838859;5967140;420;29435;135;86;29575;81;68;34885;80;67;34885;55;34233;48;34233;29
5838860;5967140;425;29768;137;87;29934;79;69;34665;78;66;34597;54;34268;48;34268;29
5838861;5967140;429;30003;137;87;30159;79;69;34414;76;65;34345;53;33981;47;33981;29
5838862;5967140;433;30306;136;86;30301;81;69;34288;82;68;34288;54;34118;47;34118;29
5838863;5967140;441;30836;140;89;31001;84;72;34937;86;74;34937;56;34675;49;34675;30
5838864;5967140;440;30807;140;89;31022;84;70;34788;86;72;34788;55;34595;49;34595;29
5838865;5967140;446;31234;140;88;31531;88;76;35766;92;78;35766;55;35432;49;34058;29
5838866;5967140;449;31411;140;89;31567;82;71;35378;86;73;35378;55;34971;48;34971;29
5838867;5967140;452;31616;141;89;31937;82;75;35630;87;77;35630;56;35272;49;35272;30
5838868;5967140;454;31767;142;90;32120;89;70;35556;89;79;37339;58;35691;51;35691;31
5838869;5967140;456;31946;143;90;32369;88;69;35605;87;76;37105;58;35908;51;35908;31
5838870;5967140;459;32158;143;90;32486;88;71;35760;87;76;36796;58;36122;51;36122;31
5838871;5967140;468;32773;142;90;32891;95;72;36435;95;86;39039;59;36140;52;36140;32
5840632;5967140;361;25262;103;65;26470;141;121;39758;142;122;33084;50;30129;45;30134;31
5840633;5967140;355;24842;97;61;24674;134;115;39338;138;116;32664;47;29642;42;29647;29
5840634;5967140;355;24828;97;61;24674;132;120;39324;138;115;32651;47;29487;42;29492;29
5840635;5967140;347;24263;97;61;24674;130;112;38759;131;107;32086;49;29014;44;29019;31
5840636;5967140;343;24043;93;59;23604;120;105;26107;131;104;31865;49;28828;44;28833;31
5840637;5967140;341;23866;93;59;23604;117;103;25930;127;102;31688;48;28642;43;28647;30
5840638;5967140;339;23764;94;59;23769;114;105;38260;122;100;31586;46;28541;41;28546;28
5840639;5967140;336;23490;93;59;23581;111;101;37986;122;96;31312;47;28306;42;28311;29
5840640;5967140;336;23514;93;59;23542;114;102;38010;122;97;31337;47;28365;42;28370;29
5840641;5967140;340;23780;93;59;23600;114;105;38276;122;100;31602;47;28483;42;28488;29
5840642;5967140;329;23038;92;58;23168;105;91;37499;120;85;30826;46;27770;41;27774;28
5840643;5967140;331;23181;92;58;23289;105;93;37643;120;87;30969;47;28112;42;28117;29
5840644;5967140;334;23412;92;58;23289;108;96;37874;120;90;31200;47;28345;42;28349;29
5840645;5967140;341;23836;98;62;23440;117;103;25188;127;102;30947;47;28775;42;26229;29
5840646;5967140;331;23205;98;62;23440;108;98;36989;120;93;30315;46;28896;41;26350;27
5840647;5967140;337;23593;98;62;23440;114;103;37378;122;98;30704;46;29572;41;25725;27
5840648;5967140;340;23826;98;62;23440;117;103;25178;127;102;30936;46;29184;40;25337;27
5840649;5967140;326;22822;91;57;22241;124;115;36395;125;110;29722;46;29321;40;25474;27
5840650;5967140;320;22409;91;57;22241;116;109;35981;123;104;29308;46;29420;40;25573;27
5840651;5967140;320;22404;91;57;22241;116;109;35976;123;104;29303;46;29605;40;25758;27
5840652;5967140;319;22328;89;56;22142;113;103;25265;119;103;29227;47;25558;41;25530;28
5840653;5967140;319;22322;88;55;21503;113;103;25259;119;102;29221;46;25090;40;25061;27
5840654;5967140;308;21592;88;55;21503;100;83;23912;103;91;27657;46;24633;40;24604;27
5840655;5967140;306;21398;88;55;21503;93;81;23719;101;89;27464;46;24335;40;24306;27
5840656;5967140;306;21454;87;55;21403;93;79;28302;103;89;27520;46;24439;40;24410;27
5840657;5967140;307;21491;87;55;21403;95;82;23812;103;90;27557;46;24743;40;24714;27
5840658;5967140;307;21495;88;56;21308;87;81;27441;97;82;27441;47;24303;41;24274;27
5840659;5967140;308;21535;90;57;21669;90;81;27481;97;82;27481;48;24595;41;24566;27
5840660;5967140;312;21837;90;57;21813;93;78;24038;98;86;27783;48;24773;42;24744;28
5840661;5967140;314;22002;90;57;21805;94;81;24203;103;89;27948;48;25188;42;25160;28
5840662;5967140;318;22253;103;65;22281;104;84;24454;105;92;28199;49;25383;42;25354;28
5840663;5967140;322;22517;103;65;22281;123;106;41688;138;110;38272;49;34386;42;34048;28
5840664;5967140;314;21957;124;79;25760;120;98;41128;127;102;37712;56;33444;49;33105;30
5840665;5967140;311;21765;123;78;25620;113;95;40936;122;99;37520;56;33798;49;33459;30
5840666;5967140;314;21966;115;73;24758;120;98;41137;127;102;37721;55;33146;49;32807;30
5840667;5967140;330;23077;117;74;24988;120;96;40299;129;100;36883;56;33332;50;32994;30
5840668;5967140;325;22729;114;72;24239;112;92;39950;129;96;36534;54;31351;48;31351;29
5840669;5967140;320;22385;112;71;23916;107;87;39606;126;91;36190;53;31490;47;31490;28
5840670;5967140;322;22536;112;71;23941;107;89;39746;129;93;36330;53;31977;47;31977;28
5840671;5967140;324;22709;108;69;22963;105;85;38798;123;89;35382;51;27721;45;30915;27
5840672;5967140;325;22728;108;68;22820;105;84;38726;123;88;35310;51;27642;45;30836;27
5840673;5967140;325;22757;108;68;22820;107;86;38878;129;90;35461;51;27310;45;30504;27
5840674;5967140;320;22424;106;67;22336;120;97;38268;124;101;34852;51;27414;45;30608;26
5840675;5967140;315;22076;104;66;21731;107;92;37920;119;96;34504;48;26776;43;29970;26
5840676;5967140;313;21942;104;66;21731;107;90;37786;117;94;34370;48;26774;43;29969;26
5840677;5967140;312;21859;104;66;21731;107;89;37702;117;93;34286;49;26610;43;29804;26
5840678;5967140;292;20469;97;62;20120;109;94;35726;112;92;35726;49;26022;43;29216;26
5840679;5967140;289;20242;97;62;20120;104;91;35499;108;89;35499;45;24756;40;24756;24
5840680;5967140;297;20793;97;62;20159;108;97;33743;110;97;33743;43;24410;39;24410;23
5840681;5967140;296;20691;98;62;20882;108;95;33640;110;95;33640;46;24713;40;24713;24
5840682;5967140;294;20603;97;61;20580;104;89;33230;104;89;33230;46;24906;40;24906;24
5840683;5967140;300;20982;96;61;21141;101;81;32070;98;82;32070;47;25377;41;25377;25
5840684;5967140;303;21181;96;61;21141;101;84;32269;102;84;32269;47;25913;42;25913;25
5840685;5967140;309;21660;101;64;21791;105;91;32748;113;87;37819;48;26171;42;26171;25
5840686;5967140;307;21472;97;62;21299;98;86;32393;99;86;32393;48;25097;42;25038;25
5840687;5967140;306;21440;97;62;21245;96;84;32216;99;84;32216;49;25009;43;25009;26
5840688;5967140;308;21580;97;62;21244;98;86;33090;98;85;33090;50;24885;44;24885;26
5840689;5967140;305;21324;96;61;21368;93;81;32749;96;80;32749;49;24995;43;24995;25
5840690;5967140;306;21408;96;61;21368;92;80;33138;97;80;33138;49;25084;43;25084;25
5840691;5967140;307;21462;97;61;21551;98;86;33078;101;85;33078;49;25660;44;25660;26
5840692;5967140;318;22236;97;61;21551;102;88;33662;103;88;33662;50;25905;44;25905;26
5840693;5967140;320;22420;101;64;22650;106;91;33845;106;91;33845;49;26054;43;26054;26
5840694;5967140;338;23663;100;64;21896;111;100;35108;112;100;35108;49;25234;44;25234;27
5840695;5967140;314;21977;100;64;21896;118;110;33923;120;105;34479;49;25413;44;25413;27
5840696;5967140;314;22012;100;64;21896;118;111;33958;120;106;34514;49;25486;44;25486;27
5840697;5967140;350;24525;118;75;25919;123;111;40042;122;108;40141;56;30966;50;29189;30
5840698;5967140;346;24222;118;75;25919;119;106;39739;121;104;39838;56;31295;50;29519;30
5840699;5967140;343;23985;118;75;25919;117;103;39502;119;100;39601;56;27375;50;27375;30
5840700;5967140;336;23536;106;67;23267;110;97;39053;110;94;39152;50;27036;44;27036;27
5840701;5967140;332;23268;106;67;23267;108;93;38785;110;90;38884;50;26521;44;26521;27
5840702;5967140;330;23112;106;67;23267;107;91;38629;109;88;38728;50;26306;44;26306;27
5840703;5967140;323;22587;102;65;22701;95;85;38205;100;80;38199;48;25942;43;25942;26
5840704;5967140;327;22902;104;66;23151;101;89;38501;109;85;38514;49;26209;44;26209;27
5840705;5967140;334;23352;104;66;23151;104;90;44818;110;90;39735;50;27438;44;26580;27
5840706;5967140;339;23707;107;68;24077;108;97;45610;110;90;39711;50;27339;45;27313;27
5840707;5967140;334;23382;107;68;24077;114;97;45339;113;95;40088;51;26857;46;26831;28
5840708;5967140;335;23472;113;71;25183;119;108;39872;121;103;40618;51;26887;46;26887;29
5840709;5967140;338;23685;113;71;25183;125;113;40182;129;107;40928;53;27148;46;27148;28
5840723;5967140;371;25957;117;74;26112;89;77;32520;90;76;32520;52;26959;45;26959;27
5840724;5967140;372;26056;118;75;26080;96;83;34324;94;81;34324;52;27170;46;27170;27
5840725;5967140;379;26545;119;75;26311;88;79;32874;90;79;32874;52;27445;45;27445;27
5840726;5967140;380;26580;120;76;26668;92;83;34325;92;81;34325;52;28208;45;27861;27
5840727;5967140;410;28709;121;77;26700;114;104;37076;116;99;35592;52;27895;45;27895;27
5840728;5967140;386;27047;121;77;26700;98;94;33804;98;94;33138;52;28036;45;28036;27
5840729;5967140;385;26961;126;80;27552;97;93;33719;98;93;33052;52;31511;45;31511;27
5840730;5967140;389;27224;126;80;27552;90;84;33175;91;86;32398;57;31170;49;31170;29
5840731;5967140;393;27502;128;81;27613;89;84;33452;89;84;33452;57;30776;49;30776;29
5840732;5967140;394;27580;128;81;27927;88;77;32689;89;82;33269;57;30066;49;30147;29
5840733;5967140;400;27971;128;81;27769;89;81;33237;89;81;33237;57;30143;49;30143;29
5840734;5967140;395;27660;125;79;27434;82;77;32926;83;77;32926;57;29856;49;29856;29
5840735;5967140;396;27694;128;81;28080;82;77;32936;83;77;32936;55;29972;47;29972;29
5840736;5967140;399;27924;130;83;28281;79;73;32620;80;73;32620;58;35727;50;35727;30
5840737;5967140;405;28324;132;84;28564;83;78;35912;84;78;35981;58;35527;50;35527;30
5840738;5967140;411;28746;134;85;28761;87;81;35807;89;80;35807;58;35675;50;35675;30
5840739;5967140;413;28893;133;84;29110;88;79;35630;89;78;35630;58;35758;50;35758;31
5840740;5967140;416;29087;133;84;29241;84;72;35179;84;71;35179;56;34594;49;34594;30
5840741;5967140;419;29305;134;85;29424;84;71;35093;82;70;35093;58;34457;52;35487;31
5840742;5967140;422;29566;135;85;29641;81;69;34720;82;68;34720;55;34533;48;34533;29
5840743;5967140;425;29784;135;86;30046;81;68;34447;78;66;34447;54;34423;48;34133;29
5840744;5967140;429;30044;136;86;30121;81;68;34473;78;66;34473;54;34340;48;34340;29
5840745;5967140;435;30435;138;87;30556;84;76;34933;83;72;34864;54;34674;47;34674;28
5840746;5967140;438;30690;139;88;30735;84;75;35110;86;76;35119;56;34830;50;34830;30
5840747;5967140;442;30975;140;89;31141;88;76;35754;90;78;35754;55;35455;49;34080;29
5840748;5967140;448;31343;140;89;31567;85;75;35663;89;77;35663;56;35397;49;35397;30
5840749;5967140;448;31366;140;89;31730;85;71;35043;87;76;35290;56;35426;49;35426;30
5840750;5967140;453;31680;141;89;31986;89;70;35286;89;79;37659;56;35864;50;35864;30
5840751;5967140;458;32070;141;89;32246;95;71;35676;90;80;37449;57;35996;51;35996;31
5840752;5967140;461;32300;140;89;32487;95;73;35902;90;80;37441;58;36661;51;35200;31
5840753;5967140;464;32451;140;89;32558;98;76;36678;98;78;36746;58;36891;51;35430;31
5842489;5967140;396;27722;120;76;28007;128;112;31712;144;109;27866;55;32168;50;32173;35
5842490;5967140;398;27834;120;76;28007;131;114;31824;145;110;27978;55;31975;50;31980;35
5842511;5967140;380;26630;103;65;26470;159;140;41126;157;136;33358;50;31532;45;31537;31
5842512;5967140;-1;-1;103;65;26470;-1;-1;-1;-1;-1;-1;50;30214;45;30219;31
5842513;5967140;358;25044;107;67;25564;136;118;39540;138;119;32866;49;29610;44;29615;31
5842514;5967140;359;25133;107;67;25564;141;119;39629;138;120;32956;49;30326;44;30331;31
5842515;5967140;359;25126;105;66;25404;141;119;39622;138;120;32948;49;30052;44;30057;31
5842516;5967140;345;24120;105;66;25404;120;106;26183;131;105;31942;49;28900;44;28905;31
5842517;5967140;340;23810;93;59;23604;117;102;25874;127;101;31632;47;28480;42;28484;29
5842518;5967140;336;23489;93;59;23497;111;101;37985;122;96;31311;46;28218;41;28223;28
5842519;5967140;332;23274;92;58;23181;108;98;37770;120;93;31096;46;27962;41;27967;28
5842520;5967140;332;23240;92;58;23194;108;98;37736;120;93;31062;46;28307;41;28312;28
5842521;5967140;328;22927;91;57;22863;105;93;37423;120;88;30750;46;27478;41;27482;28
5842522;5967140;325;22781;91;57;22882;102;88;37292;107;82;36767;46;27705;41;27710;28
5842523;5967140;330;23134;90;57;22767;105;92;37596;120;86;30922;46;28117;41;28122;28
5842524;5967140;334;23379;92;58;23289;108;95;37841;120;89;31167;47;28043;42;26132;29
5842525;5967140;329;23050;97;61;23049;105;94;36684;117;89;30010;46;28486;41;25940;27
5842526;5967140;327;22901;97;61;23049;105;94;36685;117;89;30012;46;29590;41;25743;27
5842527;5967140;331;23137;98;62;23440;108;97;36922;120;92;30248;46;29419;41;25572;27
5842528;5967140;342;23943;91;57;22241;117;105;25295;131;103;31054;46;28962;40;25115;27
5842529;5967140;321;22500;91;57;22241;118;110;36073;123;105;29399;46;28993;40;25147;27
5842530;5967140;318;22262;91;57;22241;113;107;35835;119;102;29162;46;29266;40;25419;27
5842531;5967140;316;22146;91;57;22241;112;105;35719;116;100;29045;46;29495;40;25648;27
5842532;5967140;315;22018;89;56;22142;111;98;24956;115;98;28917;47;25412;41;25384;28
5842533;5967140;314;21970;89;56;22142;105;89;28487;106;97;28036;47;25215;41;25186;28
5842534;5967140;310;21666;88;55;21503;102;84;28183;103;92;27732;46;24752;40;24723;27
5842535;5967140;304;21283;86;55;21138;93;79;23604;100;87;27349;46;24304;40;24275;26
5842536;5967140;301;21094;86;55;21138;90;76;23415;97;84;27160;46;24172;40;24143;26
5842537;5967140;306;21393;87;55;21101;93;81;23714;101;89;27459;46;24020;40;23991;27
5842538;5967140;303;21208;88;56;21308;87;76;27154;92;77;27154;47;24186;41;24157;27
5842539;5967140;306;21394;89;56;21492;87;79;27340;97;80;27340;47;24522;41;24493;27
5842540;5967140;312;21851;90;57;21805;93;79;24052;98;87;27797;48;24768;42;24739;28
5842541;5967140;316;22097;92;59;22343;96;82;24298;103;90;28043;49;25167;43;25138;29
5842542;5967140;318;22291;99;63;22122;107;92;28237;105;93;28237;49;25221;42;25193;28
5842543;5967140;312;21839;103;65;22281;116;97;41009;122;101;37593;49;25240;42;25211;28
5842544;5967140;308;21591;103;65;22281;111;93;40761;121;97;37345;56;33435;49;33097;30
